Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Church's Chicken # 231,78757,08/27/2012,97,"6425 BURNET RD
AUSTIN, TX 78757
(30.340035974000443, -97.73894971199968)",10006714,Routine Inspection
Church's Chicken # 231,78757,07/23/2013,96,"6425 BURNET RD
AUSTIN, TX 78757
(30.340035974000443, -97.73894971199968)",10006714,Routine Inspection
Church's Chicken # 231,78757,12/06/2011,89,"6425 BURNET RD
AUSTIN, TX 78757
(30.340035974000443, -97.73894971199968)",10006714,Routine Inspection
Church's Fried Chicken #1570,78741,03/28/2012,92,"1801 E RIVERSIDE DR
AUSTIN, TX 78741
(30.243063392000465, -97.7293247019997)",2800208,Routine Inspection
Church's Fried Chicken #1570,78741,05/15/2014,92,"1801 E RIVERSIDE DR
AUSTIN, TX 78741
(30.243063392000465, -97.7293247019997)",2800208,Routine Inspection
Church's Fried Chicken #1570,78741,09/24/2013,97,"1801 E RIVERSIDE DR
AUSTIN, TX 78741
(30.243063392000465, -97.7293247019997)",2800208,Routine Inspection
Church's Fried Chicken #1570,78741,10/29/2014,88,"1801 E RIVERSIDE DR
AUSTIN, TX 78741
(30.243063392000465, -97.7293247019997)",2800208,Routine Inspection
Church's Fried Chicken #1570,78741,09/28/2012,84,"1801 E RIVERSIDE DR
AUSTIN, TX 78741
(30.243063392000465, -97.7293247019997)",2800208,Routine Inspection
Church's Fried Chicken #1570,78741,03/29/2013,93,"1801 E RIVERSIDE DR
AUSTIN, TX 78741
(30.243063392000465, -97.7293247019997)",2800208,Routine Inspection
Church's Fried Chicken #24,78704,12/06/2011,89,"510 W OLTORF ST
AUSTIN, TX 78704
(30.24174633400048, -97.75876895899967)",2800448,Routine Inspection
Church's Fried Chicken #24,78704,06/05/2014,97,"510 W OLTORF ST
AUSTIN, TX 78704
(30.24174633400048, -97.75876895899967)",2800448,Routine Inspection
Church's Fried Chicken #24,78704,12/10/2012,86,"510 W OLTORF ST
AUSTIN, TX 78704
(30.24174633400048, -97.75876895899967)",2800448,Routine Inspection
Church's Fried Chicken #24,78704,06/11/2012,81,"510 W OLTORF ST
AUSTIN, TX 78704
(30.24174633400048, -97.75876895899967)",2800448,Routine Inspection
Church's Fried Chicken #24,78704,12/16/2013,92,"510 W OLTORF ST
AUSTIN, TX 78704
(30.24174633400048, -97.75876895899967)",2800448,Routine Inspection
Church's Fried Chicken #24,78704,06/10/2013,100,"510 W OLTORF ST
AUSTIN, TX 78704
(30.24174633400048, -97.75876895899967)",2800448,Routine Inspection
Church's Fried Chicken #25,78702,04/29/2014,93,"1150 AIRPORT BLVD
AUSTIN, TX 78702
(30.27374981000048, -97.69801029099966)",2800193,Routine Inspection
Church's Fried Chicken #25,78702,04/11/2013,97,"1150 AIRPORT BLVD
AUSTIN, TX 78702
(30.27374981000048, -97.69801029099966)",2800193,Routine Inspection
Church's Fried Chicken #25,78702,04/02/2012,94,"1150 AIRPORT BLVD
AUSTIN, TX 78702
(30.27374981000048, -97.69801029099966)",2800193,Routine Inspection
Church's Fried Chicken #25,78702,10/31/2013,87,"1150 AIRPORT BLVD
AUSTIN, TX 78702
(30.27374981000048, -97.69801029099966)",2800193,Routine Inspection
Church's Fried Chicken #25,78702,10/01/2012,89,"1150 AIRPORT BLVD
AUSTIN, TX 78702
(30.27374981000048, -97.69801029099966)",2800193,Routine Inspection
Church's Fried Chicken #386,78745,05/07/2014,89,"1953 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202783077000447, -97.8065828929997)",2800642,Routine Inspection
Church's Fried Chicken #386,78745,10/15/2013,93,"1953 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202783077000447, -97.8065828929997)",2800642,Routine Inspection
Church's Fried Chicken #386,78745,10/19/2012,100,"1953 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202783077000447, -97.8065828929997)",2800642,Routine Inspection
Church's Fried Chicken #386,78745,12/07/2011,91,"1953 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.202783077000447, -97.8065828929997)",2800642,Routine Inspection
Church's Fried Chicken #713,78723,04/23/2014,97,"5339 CAMERON RD
AUSTIN, TX 78723
(30.31157807000045, -97.70683331299966)",2800226,Routine Inspection
Church's Fried Chicken #713,78723,08/31/2012,88,"5339 CAMERON RD
AUSTIN, TX 78723
(30.31157807000045, -97.70683331299966)",2800226,Routine Inspection
Church's Fried Chicken #713,78723,08/01/2013,93,"5339 CAMERON RD
AUSTIN, TX 78723
(30.31157807000045, -97.70683331299966)",2800226,Routine Inspection
Church's Fried Chicken #713,78723,02/14/2012,92,"5339 CAMERON RD
AUSTIN, TX 78723
(30.31157807000045, -97.70683331299966)",2800226,Routine Inspection
Church's Fried Chicken #713,78723,10/21/2014,89,"5339 CAMERON RD
AUSTIN, TX 78723
(30.31157807000045, -97.70683331299966)",2800226,Routine Inspection
Church's Fried Chicken #765,78758,11/23/2011,87,"8545 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360740173000465, -97.7165101759997)",2800156,Routine Inspection
Church's Fried Chicken #765,78758,05/03/2013,90,"8545 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360740173000465, -97.7165101759997)",2800156,Routine Inspection
Church's Fried Chicken #765,78758,11/12/2013,90,"8545 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360740173000465, -97.7165101759997)",2800156,Routine Inspection
Church's Fried Chicken #765,78758,06/28/2012,89,"8545 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360740173000465, -97.7165101759997)",2800156,Routine Inspection
Church's Fried Chicken #765,78758,06/05/2014,91,"8545 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.360740173000465, -97.7165101759997)",2800156,Routine Inspection
Chuy Panaderia,78757,04/24/2014,81,"8716 RESEARCH BLVD Unit 290
AUSTIN, TX 78757
(30.364835211000468, -97.71831185699966)",10249266,Routine Inspection
Chuy Panaderia,78757,10/03/2012,73,"8716 RESEARCH BLVD Unit 290
AUSTIN, TX 78757
(30.364835211000468, -97.71831185699966)",10249266,Routine Inspection
Chuy Panaderia,78757,10/21/2014,53,"8716 RESEARCH BLVD Unit 290
AUSTIN, TX 78757
(30.364835211000468, -97.71831185699966)",10249266,Routine Inspection
Chuy Panaderia,78757,05/28/2013,78,"8716 RESEARCH BLVD Unit 290
AUSTIN, TX 78757
(30.364835211000468, -97.71831185699966)",10249266,Routine Inspection
Chuy's,78749,12/15/2011,89,"4301 W WILLIAM CANNON DR Bunit 146
AUSTIN, TX 78749
(30.22222552800048, -97.83897468699968)",10098616,Routine Inspection
Chuy's,78749,10/01/2012,81,"4301 W WILLIAM CANNON DR Bunit 146
AUSTIN, TX 78749
(30.22222552800048, -97.83897468699968)",10098616,Routine Inspection
Chuy's,78749,05/21/2014,94,"4301 W WILLIAM CANNON DR Bunit 146
AUSTIN, TX 78749
(30.22222552800048, -97.83897468699968)",10098616,Routine Inspection
Chuy's,78749,06/07/2013,94,"4301 W WILLIAM CANNON DR Bunit 146
AUSTIN, TX 78749
(30.22222552800048, -97.83897468699968)",10098616,Routine Inspection
Chuy's 183,78759,07/14/2014,90,"11680 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.418358512000452, -97.74721456199967)",10003985,Routine Inspection
Chuy's 183,78759,02/29/2012,82,"11680 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.418358512000452, -97.74721456199967)",10003985,Routine Inspection
Chuy's 183,78759,02/12/2013,81,"11680 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.418358512000452, -97.74721456199967)",10003985,Routine Inspection
Chuy's 183,78759,09/17/2013,75,"11680 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.418358512000452, -97.74721456199967)",10003985,Routine Inspection
Chuy's Bakery,78745,09/24/2013,89,"801 E WILLIAM CANNON DR Unit 125
AUSTIN, TX 78745
(30.190914575000477, -97.77193838799968)",10567002,Routine Inspection
Chuy's Bakery,78745,03/12/2013,75,"801 E WILLIAM CANNON DR Unit 125
AUSTIN, TX 78745
(30.190914575000477, -97.77193838799968)",10567002,Routine Inspection
Chuy's Bakery,78745,07/10/2012,71,"801 E WILLIAM CANNON DR Unit 125
AUSTIN, TX 78745
(30.190914575000477, -97.77193838799968)",10567002,Routine Inspection
Chuy's Bakery,78745,12/29/2011,88,"801 E WILLIAM CANNON DR Unit 125
AUSTIN, TX 78745
(30.190914575000477, -97.77193838799968)",10567002,Routine Inspection
Chuy's Bakery,78745,03/26/2014,77,"801 E WILLIAM CANNON DR Unit 125
AUSTIN, TX 78745
(30.190914575000477, -97.77193838799968)",10567002,Routine Inspection
Chuy's Bakery,78745,10/23/2014,84,"801 E WILLIAM CANNON DR Unit 125
AUSTIN, TX 78745
(30.190914575000477, -97.77193838799968)",10567002,Routine Inspection
Chuy's Bakery,78745,07/18/2012,84,"801 E WILLIAM CANNON DR Unit 125
AUSTIN, TX 78745
(30.190914575000477, -97.77193838799968)",10567002,Routine Inspection
Chuy's Barton Springs,78704,02/08/2012,86,"1728 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.26370306400048, -97.76340228399965)",10003983,Routine Inspection
Chuy's Barton Springs,78704,03/05/2013,81,"1728 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.26370306400048, -97.76340228399965)",10003983,Routine Inspection
Chuy's Barton Springs,78704,09/04/2012,90,"1728 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.26370306400048, -97.76340228399965)",10003983,Routine Inspection
Chuy's Barton Springs,78704,10/27/2014,76,"1728 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.26370306400048, -97.76340228399965)",10003983,Routine Inspection
Chuy's Barton Springs,78704,09/06/2013,90,"1728 BARTON SPRINGS RD
AUSTIN, TX 78704
(30.26370306400048, -97.76340228399965)",10003983,Routine Inspection
Chuy's North Lamar,78753,10/03/2014,92,"10520 N LAMAR BLVD
AUSTIN, TX 78753
(30.37500542200047, -97.69032687699968)",10003981,Routine Inspection
Chuy's North Lamar,78753,09/03/2013,79,"10520 N LAMAR BLVD
AUSTIN, TX 78753
(30.37500542200047, -97.69032687699968)",10003981,Routine Inspection
Chuy's North Lamar,78753,02/08/2013,88,"10520 N LAMAR BLVD
AUSTIN, TX 78753
(30.37500542200047, -97.69032687699968)",10003981,Routine Inspection
Chuy's North Lamar,78753,04/04/2014,88,"10520 N LAMAR BLVD
AUSTIN, TX 78753
(30.37500542200047, -97.69032687699968)",10003981,Routine Inspection
Chuy's North Lamar,78753,07/26/2012,85,"10520 N LAMAR BLVD
AUSTIN, TX 78753
(30.37500542200047, -97.69032687699968)",10003981,Routine Inspection
Cianfrani Coffee Co.,78727,10/09/2014,96,"13717 BURNET RD Bunit 250
AUSTIN, TX 78727
(30.437795563000464, -97.6986797669997)",11094949,Routine Inspection
CiCi's Pizza,78741,05/08/2013,90,"2237 E RIVERSIDE DR
AUSTIN, TX 78741
(30.238160433000473, -97.72596003899969)",10171088,1st Follow Up to Routine of 50 - 69
Cici's Pizza,78717,12/13/2012,90,"14005 N US 183 HWY SVRD NB Unit 600
AUSTIN, TX 78717
(30.490713033000475, -97.76505815999968)",10078864,Routine Inspection
CiCi's Pizza,78745,07/27/2012,89,"1901 W WILLIAM CANNON DR Unit 107
AUSTIN, TX 78745
(30.20235442900048, -97.80487060199965)",10507223,Routine Inspection
Cici's Pizza,78717,10/16/2014,89,"14005 N US 183 HWY SVRD NB Unit 600
AUSTIN, TX 78717
(30.490713033000475, -97.76505815999968)",10078864,Routine Inspection
CiCi's Pizza,78741,05/30/2013,69,"2237 E RIVERSIDE DR
AUSTIN, TX 78741
(30.238160433000473, -97.72596003899969)",10171088,Routine Inspection
CiCi's Pizza,78745,01/26/2012,93,"1901 W WILLIAM CANNON DR Unit 107
AUSTIN, TX 78745
(30.20235442900048, -97.80487060199965)",10507223,Routine Inspection
CiCi's Pizza,78741,07/31/2014,80,"2237 E RIVERSIDE DR
AUSTIN, TX 78741
(30.238160433000473, -97.72596003899969)",10171088,Routine Inspection
Cici's Pizza,78717,05/29/2012,96,"14005 N US 183 HWY SVRD NB Unit 600
AUSTIN, TX 78717
(30.490713033000475, -97.76505815999968)",10078864,Routine Inspection
Cici's Pizza,78717,04/17/2014,91,"14005 N US 183 HWY SVRD NB Unit 600
AUSTIN, TX 78717
(30.490713033000475, -97.76505815999968)",10078864,Routine Inspection
CiCi's Pizza,78741,10/29/2012,96,"2237 E RIVERSIDE DR
AUSTIN, TX 78741
(30.238160433000473, -97.72596003899969)",10171088,Routine Inspection
CiCi's Pizza,78745,11/26/2013,78,"1901 W WILLIAM CANNON DR Unit 107
AUSTIN, TX 78745
(30.20235442900048, -97.80487060199965)",10507223,Routine Inspection
CiCi's Pizza,78741,05/04/2012,93,"2237 E RIVERSIDE DR
AUSTIN, TX 78741
(30.238160433000473, -97.72596003899969)",10171088,Routine Inspection
Cici's Pizza,78717,07/22/2013,92,"14005 N US 183 HWY SVRD NB Unit 600
AUSTIN, TX 78717
(30.490713033000475, -97.76505815999968)",10078864,Routine Inspection
CiCi's Pizza,78745,05/27/2014,72,"1901 W WILLIAM CANNON DR Unit 107
AUSTIN, TX 78745
(30.20235442900048, -97.80487060199965)",10507223,Routine Inspection
CiCi's Pizza,78741,11/25/2013,95,"2237 E RIVERSIDE DR
AUSTIN, TX 78741
(30.238160433000473, -97.72596003899969)",10171088,Routine Inspection
CiCi's Pizza,78745,03/11/2013,75,"1901 W WILLIAM CANNON DR Unit 107
AUSTIN, TX 78745
(30.20235442900048, -97.80487060199965)",10507223,Routine Inspection
Cici's Pizza #58,78753,12/11/2012,82,"9717 N LAMAR BLVD Bunit 2
AUSTIN, TX 78753
(30.366215816000476, -97.69522407399967)",2800805,Routine Inspection
Cici's Pizza #58,78753,06/17/2013,94,"9717 N LAMAR BLVD Bunit 2
AUSTIN, TX 78753
(30.366215816000476, -97.69522407399967)",2800805,Routine Inspection
Cici's Pizza #58,78753,08/15/2014,85,"9717 N LAMAR BLVD Bunit 2
AUSTIN, TX 78753
(30.366215816000476, -97.69522407399967)",2800805,Routine Inspection
Cici's Pizza #58,78753,02/03/2014,95,"9717 N LAMAR BLVD Bunit 2
AUSTIN, TX 78753
(30.366215816000476, -97.69522407399967)",2800805,Routine Inspection
Cici's Pizza #58,78753,04/24/2012,91,"9717 N LAMAR BLVD Bunit 2
AUSTIN, TX 78753
(30.366215816000476, -97.69522407399967)",2800805,Routine Inspection
CiCi's Pizza #71,78723,03/19/2013,80,"5365 N IH 35 SVRD NB
AUSTIN, TX 78723
(30.309330779000447, -97.68712614199967)",10786483,Routine Inspection
CiCi's Pizza #71,78723,10/22/2013,80,"5365 N IH 35 SVRD NB
AUSTIN, TX 78723
(30.309330779000447, -97.68712614199967)",10786483,Routine Inspection
CiCi's Pizza #71,78723,06/10/2014,97,"5365 N IH 35 SVRD NB
AUSTIN, TX 78723
(30.309330779000447, -97.68712614199967)",10786483,Routine Inspection
Cilantro's Mexican Restaurant,78745,07/24/2012,97,"1025 W STASSNEY LN
AUSTIN, TX 78745
(30.21055406600044, -97.78690998599967)",10019057,Routine Inspection
Cilantro's Mexican Restaurant,78745,08/13/2013,97,"1025 W STASSNEY LN
AUSTIN, TX 78745
(30.21055406600044, -97.78690998599967)",10019057,Routine Inspection
Cilantro's Mexican Restaurant,78745,02/01/2013,88,"1025 W STASSNEY LN
AUSTIN, TX 78745
(30.21055406600044, -97.78690998599967)",10019057,Routine Inspection
Cilantro's Mexican Restaurant,78745,01/11/2012,72,"1025 W STASSNEY LN
AUSTIN, TX 78745
(30.21055406600044, -97.78690998599967)",10019057,Routine Inspection
Cilantro's Mexican Restaurant,78745,06/16/2014,90,"1025 W STASSNEY LN
AUSTIN, TX 78745
(30.21055406600044, -97.78690998599967)",10019057,Routine Inspection
Cindy's Gone Hog Wild,78612,09/22/2014,81,"5496 E SH 71 EB
AUSTIN, TX 78612
(30.10495041000047, -97.49706691099965)",10641968,Routine Inspection
Cindy's Gone Hog Wild,78612,07/12/2012,93,"5496 E SH 71 EB
AUSTIN, TX 78612
(30.10495041000047, -97.49706691099965)",10641968,Routine Inspection
Cindy's Gone Hog Wild,78612,01/04/2012,86,"5496 E SH 71 EB
AUSTIN, TX 78612
(30.10495041000047, -97.49706691099965)",10641968,Routine Inspection
Cindy's Gone Hog Wild,78612,01/15/2013,81,"5496 E SH 71 EB
AUSTIN, TX 78612
(30.10495041000047, -97.49706691099965)",10641968,Routine Inspection
Cinemark #384,78748,08/09/2013,90,"9900 S IH 35 SVRD SB Bldg N
AUSTIN, TX 78748
(30.168083340000464, -97.82498882099969)",10031108,Routine Inspection
Cinemark #384,78748,12/20/2012,97,"9900 S IH 35 SVRD SB Bldg N
AUSTIN, TX 78748
(30.168083340000464, -97.82498882099969)",10031108,Routine Inspection
Cinemark #384,78748,06/07/2012,88,"9900 S IH 35 SVRD SB Bldg N
AUSTIN, TX 78748
(30.168083340000464, -97.82498882099969)",10031108,Routine Inspection
Cinemark #384,78748,02/24/2014,94,"9900 S IH 35 SVRD SB Bldg N
AUSTIN, TX 78748
(30.168083340000464, -97.82498882099969)",10031108,Routine Inspection
Cinemark #384,78748,08/20/2014,88,"9900 S IH 35 SVRD SB Bldg N
AUSTIN, TX 78748
(30.168083340000464, -97.82498882099969)",10031108,Routine Inspection
Cipollina,78703,03/03/2014,75,"1213 WEST LYNN ST
AUSTIN, TX 78703
(30.280913546000477, -97.7586352939997)",2801292,Routine Inspection
Cipollina,78703,08/27/2013,94,"1213 WEST LYNN ST
AUSTIN, TX 78703
(30.280913546000477, -97.7586352939997)",2801292,Routine Inspection
Cipollina,78703,11/08/2012,91,"1213 WEST LYNN ST
AUSTIN, TX 78703
(30.280913546000477, -97.7586352939997)",2801292,Routine Inspection
Cipollina,78703,05/10/2012,94,"1213 WEST LYNN ST
AUSTIN, TX 78703
(30.280913546000477, -97.7586352939997)",2801292,Routine Inspection
Cipollina,78703,08/29/2014,80,"1213 WEST LYNN ST
AUSTIN, TX 78703
(30.280913546000477, -97.7586352939997)",2801292,Routine Inspection
Circle A,78723,07/16/2013,88,"7107 E US 290 HWY EB
AUSTIN, TX 78723
(30.309330779000447, -97.68712614199967)",2803780,Routine Inspection
Circle A,78723,01/31/2012,94,"7107 E US 290 HWY EB
AUSTIN, TX 78723
(30.309330779000447, -97.68712614199967)",2803780,Routine Inspection
Circle A,78723,02/04/2014,100,"7107 E US 290 HWY EB
AUSTIN, TX 78723
(30.309330779000447, -97.68712614199967)",2803780,Routine Inspection
Circle A,78723,08/16/2012,88,"7107 E US 290 HWY EB
AUSTIN, TX 78723
(30.309330779000447, -97.68712614199967)",2803780,Routine Inspection
Circle A,78723,08/25/2014,90,"7107 E US 290 HWY EB
AUSTIN, TX 78723
(30.309330779000447, -97.68712614199967)",2803780,Routine Inspection
Circle C Cafe & Catering,78739,06/28/2013,90,"5919 LA CROSSE AVE
AUSTIN, TX 78739
(30.193591325000455, -97.88471336199967)",2801819,Routine Inspection
Circle C Cafe & Catering,78739,07/05/2012,87,"5919 LA CROSSE AVE
AUSTIN, TX 78739
(30.193591325000455, -97.88471336199967)",2801819,Routine Inspection
Circle C Cafe & Catering,78739,12/20/2011,89,"5919 LA CROSSE AVE
AUSTIN, TX 78739
(30.193591325000455, -97.88471336199967)",2801819,Routine Inspection
Circle C Cafe & Catering,78739,04/15/2014,80,"5919 LA CROSSE AVE
AUSTIN, TX 78739
(30.193591325000455, -97.88471336199967)",2801819,Routine Inspection
Circle C Cafe & Catering,78739,09/30/2014,87,"5919 LA CROSSE AVE
AUSTIN, TX 78739
(30.193591325000455, -97.88471336199967)",2801819,Routine Inspection
Circle K Store #2704673,78744,07/29/2013,90,"8801 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10758077,Routine Inspection
Circle K Store #2704673,78744,08/11/2014,83,"8801 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10758077,Routine Inspection
Circle K Store #2704673,78744,02/05/2014,78,"8801 S IH 35 SVRD NB
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10758077,Routine Inspection
Circle K Store #2704675,78617,02/06/2013,70,"2453 SH 71
AUSTIN, TX 78617
(30.167792225000483, -97.61311766299968)",10762466,Routine Inspection
Circle K Store #2704675,78617,09/26/2013,70,"2453 SH 71
AUSTIN, TX 78617
(30.167792225000483, -97.61311766299968)",10762466,Routine Inspection
Circle K Store #2704675,78617,03/11/2014,88,"2453 SH 71
AUSTIN, TX 78617
(30.167792225000483, -97.61311766299968)",10762466,Routine Inspection
Circle K Store #2704675,78617,09/04/2014,89,"2453 SH 71
AUSTIN, TX 78617
(30.167792225000483, -97.61311766299968)",10762466,Routine Inspection
Circle K Store #2704677,78744,12/31/2012,72,"1601 E ST ELMO RD
AUSTIN, TX 78744
(30.212605127000472, -97.75251322099967)",10758265,Routine Inspection
Circle K Store #2704677,78744,07/11/2013,84,"1601 E ST ELMO RD
AUSTIN, TX 78744
(30.212605127000472, -97.75251322099967)",10758265,Routine Inspection
Circle K Store #2704677,78744,01/13/2014,86,"1601 E ST ELMO RD
AUSTIN, TX 78744
(30.212605127000472, -97.75251322099967)",10758265,Routine Inspection
Circle K Store #2704677,78744,07/21/2014,88,"1601 E ST ELMO RD
AUSTIN, TX 78744
(30.212605127000472, -97.75251322099967)",10758265,Routine Inspection
Circle K Store #2704680,78746,01/28/2013,86,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.295691220000435, -97.82829599099966)",10758576,Routine Inspection
Circle K Store #2704680,78746,04/28/2014,81,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.295691220000435, -97.82829599099966)",10758576,Routine Inspection
Circle K Store #2704680,78746,09/19/2012,89,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.295691220000435, -97.82829599099966)",10758576,Routine Inspection
Circle K Store #2704680,78746,10/09/2014,87,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.295691220000435, -97.82829599099966)",10758576,Routine Inspection
Circle K Store #2704680,78746,08/20/2013,91,"8947 FM 2244 RD
AUSTIN, TX 78746
(30.295691220000435, -97.82829599099966)",10758576,Routine Inspection
Circle K Store #2704682,78744,01/03/2013,92,"6500 S US 183 HWY
AUSTIN, TX 78744
(30.188400586000455, -97.7461486959997)",10762040,Routine Inspection
